set_id,Region,Sales_Channel,Units_Sold,Discount_%
41102-1,Australia,Online,16318,15
41102-1,Australia,Retail,6982,15
41104-1,USA,Online,8982,15
41104-1,USA,Retail,7802,15
41104-1,Europe,Online,9671,20
41104-1,Europe,Retail,9368,10
41104-1,Asia-Pacific,Online,16082,5
41104-1,Asia-Pacific,Retail,13489,5
41104-1,Australia,Online,15740,5
41104-1,Australia,Retail,16772,5
60070-1,USA,Online,17415,10
60070-1,USA,Retail,19464,10
60070-1,Europe,Online,18751,15
60070-1,Europe,Retail,5846,10
60070-1,Asia-Pacific,Online,5480,5
60070-1,Asia-Pacific,Retail,19982,5
60070-1,Australia,Online,17819,15
60070-1,Australia,Retail,8155,15
60085-1,USA,Online,7078,5
60085-1,USA,Retail,19299,5
60085-1,Europe,Online,13373,20
60085-1,Europe,Retail,9110,10
60085-1,Asia-Pacific,Online,6537,10
60085-1,Asia-Pacific,Retail,17025,10
60085-1,Australia,Online,17768,15
60085-1,Australia,Retail,15416,5
60086-1,USA,Online,7598,5
60086-1,USA,Retail,18937,10
60086-1,Europe,Online,7658,20
60086-1,Europe,Retail,14696,15
60086-1,Asia-Pacific,Online,7037,5
60086-1,Asia-Pacific,Retail,7818,5
60086-1,Australia,Online,18744,10
60086-1,Australia,Retail,16498,10
60099-1,USA,Online,13833,10
60099-1,USA,Retail,7928,15
60099-1,Europe,Online,6493,10
60099-1,Europe,Retail,6666,20
60099-1,Asia-Pacific,Online,6192,5
60099-1,Asia-Pacific,Retail,9759,10
60099-1,Australia,Online,19273,15
60099-1,Australia,Retail,9532,15
41118-1,USA,Online,6783,10
41118-1,USA,Retail,11266,5
41118-1,Europe,Online,6981,10
41118-1,Europe,Retail,16217,10
41118-1,Asia-Pacific,Online,6275,5
41118-1,Asia-Pacific,Retail,10116,5
41118-1,Australia,Online,14304,15
41118-1,Australia,Retail,15061,15
41121-1,USA,Online,6084,15
41121-1,USA,Retail,18787,10
41121-1,Europe,Online,17046,15
41121-1,Europe,Retail,12981,20
41121-1,Asia-Pacific,Online,12521,5
41121-1,Asia-Pacific,Retail,11901,10
41121-1,Australia,Online,11693,15
41121-1,Australia,Retail,13799,10
41124-1,USA,Online,7180,10
41124-1,USA,Retail,10060,10
41124-1,Europe,Online,16559,20
41124-1,Europe,Retail,13096,15
41124-1,Asia-Pacific,Online,14669,10
41124-1,Asia-Pacific,Retail,7530,10
41124-1,Australia,Online,15625,5
41124-1,Australia,Retail,19046,5
41129-1,USA,Online,17724,5
41129-1,USA,Retail,11719,15
41129-1,Europe,Online,7749,15
41129-1,Europe,Retail,15101,15
41129-1,Asia-Pacific,Online,9296,10
41129-1,Asia-Pacific,Retail,9297,10
41129-1,Australia,Online,6344,10
41129-1,Australia,Retail,13363,15
41131-1,USA,Online,11036,10
41131-1,USA,Retail,16600,5
41131-1,Europe,Online,15166,10
41131-1,Europe,Retail,17812,20
41131-1,Asia-Pacific,Online,14537,10
41131-1,Asia-Pacific,Retail,7080,5
41131-1,Australia,Online,8394,10
41131-1,Australia,Retail,15210,15
41132-1,USA,Online,19743,15
41132-1,USA,Retail,7187,10
41132-1,Europe,Online,11196,15
41132-1,Europe,Retail,6140,20
41132-1,Asia-Pacific,Online,7322,5
41132-1,Asia-Pacific,Retail,11895,10
41132-1,Australia,Online,17551,5
41132-1,Australia,Retail,14111,15
60119-1,USA,Online,12710,5
60119-1,USA,Retail,7220,15
60119-1,Europe,Online,11074,15
60119-1,Europe,Retail,10916,15
60119-1,Asia-Pacific,Online,17225,10
60119-1,Asia-Pacific,Retail,15362,5
60119-1,Australia,Online,14780,15
60119-1,Australia,Retail,17467,15
60133-1,USA,Online,16288,10
60133-1,USA,Retail,9813,10
60133-1,Europe,Online,13560,20
60133-1,Europe,Retail,10019,15
60133-1,Asia-Pacific,Online,19811,5
60133-1,Asia-Pacific,Retail,12710,10
60133-1,Australia,Online,9623,10
60133-1,Australia,Retail,17306,15
41311-1,USA,Online,18764,15
41311-1,USA,Retail,12170,5
41311-1,Europe,Online,17733,15
41311-1,Europe,Retail,17853,10
41311-1,Asia-Pacific,Online,7275,5
41311-1,Asia-Pacific,Retail,8680,5
41311-1,Australia,Online,6733,5
41311-1,Australia,Retail,19429,10
41316-1,USA,Online,11875,5
41316-1,USA,Retail,13935,15
41316-1,Europe,Online,14374,10
41316-1,Europe,Retail,12169,15
41316-1,Asia-Pacific,Online,9031,10
41316-1,Asia-Pacific,Retail,6517,10
41316-1,Australia,Online,19729,10
41316-1,Australia,Retail,9642,5
41322-1,USA,Online,5324,5
41322-1,USA,Retail,5189,5
41322-1,Europe,Online,16960,10
41322-1,Europe,Retail,13407,15
41322-1,Asia-Pacific,Online,19339,10
41322-1,Asia-Pacific,Retail,12415,5
41322-1,Australia,Online,16042,5
41322-1,Australia,Retail,19551,10
41326-1,USA,Online,12712,5
41326-1,USA,Retail,10119,10
41326-1,Europe,Online,18675,15
41326-1,Europe,Retail,14903,15
41326-1,Asia-Pacific,Online,19917,10
41326-1,Asia-Pacific,Retail,8879,10
41326-1,Australia,Online,13714,15
41326-1,Australia,Retail,17989,10
60151-1,USA,Online,5684,15
60151-1,USA,Retail,12004,15
60151-1,Europe,Online,9370,15
60151-1,Europe,Retail,11946,15
60151-1,Asia-Pacific,Online,6391,5
60151-1,Asia-Pacific,Retail,19143,5
60151-1,Australia,Online,15553,15
60151-1,Australia,Retail,10276,15
60152-1,USA,Online,14460,15
60152-1,USA,Retail,11265,10
60152-1,Europe,Online,18458,15
60152-1,Europe,Retail,7698,20
60152-1,Asia-Pacific,Online,8169,5
60152-1,Asia-Pacific,Retail,19214,5
60152-1,Australia,Online,5431,15
60152-1,Australia,Retail,5172,15
60155-1,USA,Online,19527,10
60155-1,USA,Retail,8679,10
60155-1,Europe,Online,15719,10
60155-1,Europe,Retail,16430,10
60155-1,Asia-Pacific,Online,6804,10
60155-1,Asia-Pacific,Retail,16022,10
60155-1,Australia,Online,6107,10
60155-1,Australia,Retail,12424,15
60168-1,USA,Online,8031,15
60168-1,USA,Retail,11989,10
60168-1,Europe,Online,10534,15
60168-1,Europe,Retail,6295,20
60168-1,Asia-Pacific,Online,8654,10
60168-1,Asia-Pacific,Retail,18184,10
60168-1,Australia,Online,13140,5
60168-1,Australia,Retail,14851,10
41335-1,USA,Online,17324,5
41335-1,USA,Retail,11230,5
41335-1,Europe,Online,15052,15
41335-1,Europe,Retail,8570,20
41335-1,Asia-Pacific,Online,12898,5
41335-1,Asia-Pacific,Retail,10030,10
41335-1,Australia,Online,7907,5
41335-1,Australia,Retail,17981,5
41343-1,USA,Online,15175,15
41343-1,USA,Retail,17984,10
41343-1,Europe,Online,13815,15
41343-1,Europe,Retail,6550,20
41343-1,Asia-Pacific,Online,6288,10
41343-1,Asia-Pacific,Retail,10017,5
41343-1,Australia,Online,17645,10
41343-1,Australia,Retail,10091,5
41344-1,USA,Online,9559,5
41344-1,USA,Retail,15199,5
41344-1,Europe,Online,19655,20
41344-1,Europe,Retail,9832,20
41344-1,Asia-Pacific,Online,18359,10
41344-1,Asia-Pacific,Retail,8427,5
41344-1,Australia,Online,13410,5
41344-1,Australia,Retail,12295,5
41349-1,USA,Online,14574,10
41349-1,USA,Retail,5484,15
41349-1,Europe,Online,14354,20
41349-1,Europe,Retail,11843,10
41349-1,Asia-Pacific,Online,18811,10
41349-1,Asia-Pacific,Retail,8445,5
41349-1,Australia,Online,6279,10
41349-1,Australia,Retail,5814,10
41350-1,USA,Online,9795,5
41350-1,USA,Retail,18994,5
41350-1,Europe,Online,9899,20
41350-1,Europe,Retail,11610,20
41350-1,Asia-Pacific,Online,16787,10
41350-1,Asia-Pacific,Retail,9499,5
41350-1,Australia,Online,8908,15
41350-1,Australia,Retail,18989,10
41353-1,USA,Online,9810,10
41353-1,USA,Retail,9776,5
41353-1,Europe,Online,9408,15
41353-1,Europe,Retail,6233,10
41353-1,Asia-Pacific,Online,4557,5
41353-1,Asia-Pacific,Retail,4225,10
41353-1,Australia,Online,9724,5
41353-1,Australia,Retail,3783,10
60182-1,USA,Online,6378,5
60182-1,USA,Retail,10449,15
60182-1,Europe,Online,12570,20
60182-1,Europe,Retail,10928,10
60182-1,Asia-Pacific,Online,11914,10
60182-1,Asia-Pacific,Retail,8559,5
60182-1,Australia,Online,16536,15
60182-1,Australia,Retail,19422,5
60183-1,USA,Online,19307,10
60183-1,USA,Retail,17055,10
60183-1,Europe,Online,16199,20
60183-1,Europe,Retail,19854,10
60183-1,Asia-Pacific,Online,11889,10
60183-1,Asia-Pacific,Retail,9424,10
60183-1,Australia,Online,8808,10
60183-1,Australia,Retail,11558,15
60201-1,USA,Online,6930,15
60201-1,USA,Retail,5833,5
60201-1,Europe,Online,5557,15
60201-1,Europe,Retail,15648,20
60201-1,Asia-Pacific,Online,15649,5
60201-1,Asia-Pacific,Retail,8139,5
60201-1,Australia,Online,19636,15
60201-1,Australia,Retail,16333,5
41337-1,USA,Online,7511,15
41337-1,USA,Retail,14974,5
41337-1,Europe,Online,13670,15
41337-1,Europe,Retail,18953,15
41337-1,Asia-Pacific,Online,8696,10
41337-1,Asia-Pacific,Retail,13998,10
41337-1,Australia,Online,14423,10
41337-1,Australia,Retail,16148,15
41366-1,USA,Online,15428,15
41366-1,USA,Retail,17984,10
41366-1,Europe,Online,17994,20
41366-1,Europe,Retail,10868,15
41366-1,Asia-Pacific,Online,10447,10
41366-1,Asia-Pacific,Retail,6151,10
41366-1,Australia,Online,9273,10
41366-1,Australia,Retail,7254,5
41371-1,USA,Online,9883,15
41371-1,USA,Retail,10705,15
41371-1,Europe,Online,13698,15
41371-1,Europe,Retail,10008,10
41371-1,Asia-Pacific,Online,12235,10
41371-1,Asia-Pacific,Retail,16297,10
41371-1,Australia,Online,18713,5
41371-1,Australia,Retail,16443,5
41372-1,USA,Online,12703,10
41372-1,USA,Retail,19902,15
41372-1,Europe,Online,16035,15
41372-1,Europe,Retail,11407,15
41372-1,Asia-Pacific,Online,15620,5
41372-1,Asia-Pacific,Retail,5147,5
41372-1,Australia,Online,16252,15
41372-1,Australia,Retail,5547,5
41382-1,USA,Online,5977,15
41382-1,USA,Retail,11935,15
41382-1,Europe,Online,15821,20
41382-1,Europe,Retail,17536,10
41382-1,Asia-Pacific,Online,14319,5
41382-1,Asia-Pacific,Retail,11155,10
41382-1,Australia,Online,12850,5
41382-1,Australia,Retail,7557,15
60207-1,USA,Online,14528,15
60207-1,USA,Retail,10098,5
60207-1,Europe,Online,10267,15
60207-1,Europe,Retail,12130,20
60207-1,Asia-Pacific,Online,6272,10
60207-1,Asia-Pacific,Retail,10234,10
60207-1,Australia,Online,17512,5
60207-1,Australia,Retail,5403,15
60223-1,USA,Online,11605,15
60223-1,USA,Retail,14063,5
60223-1,Europe,Online,8740,15
60223-1,Europe,Retail,16779,10
60223-1,Asia-Pacific,Online,15716,5
60223-1,Asia-Pacific,Retail,10304,5
60223-1,Australia,Online,11395,5
60223-1,Australia,Retail,11044,5
60225-1,USA,Online,11366,15
60225-1,USA,Retail,19585,10
60225-1,Europe,Online,6710,10
60225-1,Europe,Retail,6881,10
60225-1,Asia-Pacific,Online,9867,5
60225-1,Asia-Pacific,Retail,11771,10
60225-1,Australia,Online,8353,15
60225-1,Australia,Retail,7391,15
60231-1,USA,Online,19144,5
60231-1,USA,Retail,12901,5
60231-1,Europe,Online,10743,20
60231-1,Europe,Retail,14206,15
60231-1,Asia-Pacific,Online,7808,5
60231-1,Asia-Pacific,Retail,15721,10
60231-1,Australia,Online,16840,10
60231-1,Australia,Retail,6105,10
60235-1,USA,Online,11243,10
60235-1,USA,Retail,17985,10
60235-1,Europe,Online,5942,10
60235-1,Europe,Retail,6678,20
60235-1,Asia-Pacific,Online,5995,10
60235-1,Asia-Pacific,Retail,10590,10
60235-1,Australia,Online,17682,15
60235-1,Australia,Retail,18218,5
41392-1,USA,Online,15495,5
41392-1,USA,Retail,9101,5
41392-1,Europe,Online,14825,20
41392-1,Europe,Retail,17875,10
41392-1,Asia-Pacific,Online,6618,5
41392-1,Asia-Pacific,Retail,18295,5
41392-1,Australia,Online,6751,5
41392-1,Australia,Retail,14188,5
41420-1,USA,Online,9761,10
41420-1,USA,Retail,11948,5
41420-1,Europe,Online,11550,20
41420-1,Europe,Retail,19208,15
41420-1,Asia-Pacific,Online,6467,10
41420-1,Asia-Pacific,Retail,13995,5
41420-1,Australia,Online,7397,10
41420-1,Australia,Retail,12365,5
41422-1,USA,Online,17020,10
41422-1,USA,Retail,19659,10
41422-1,Europe,Online,5528,10
41422-1,Europe,Retail,16455,10
41422-1,Asia-Pacific,Online,13087,10
41422-1,Asia-Pacific,Retail,10613,5
41422-1,Australia,Online,15689,15
41422-1,Australia,Retail,17174,10
41427-1,USA,Online,15319,15
41427-1,USA,Retail,5176,10
41427-1,Europe,Online,6290,20
41427-1,Europe,Retail,16372,20
41427-1,Asia-Pacific,Online,15257,5
41427-1,Asia-Pacific,Retail,10430,5
41427-1,Australia,Online,10137,15
41427-1,Australia,Retail,19204,10
60242-1,USA,Online,11924,5
60242-1,USA,Retail,7411,10
60242-1,Europe,Online,19348,10
60242-1,Europe,Retail,8148,20
60242-1,Asia-Pacific,Online,11572,10
60242-1,Asia-Pacific,Retail,12810,10
60242-1,Australia,Online,12976,15
60242-1,Australia,Retail,8798,15
60248-1,USA,Online,12701,10
60248-1,USA,Retail,32146,10
60248-1,Europe,Online,33625,10
60248-1,Europe,Retail,20360,15
60248-1,Asia-Pacific,Online,47725,5
60248-1,Asia-Pacific,Retail,22255,5
60248-1,Australia,Online,24905,5
60248-1,Australia,Retail,28334,5
60254-1,USA,Online,14200,15
60254-1,USA,Retail,12366,10
60254-1,Europe,Online,14591,15
60254-1,Europe,Retail,19843,15
60254-1,Asia-Pacific,Online,16029,10
60254-1,Asia-Pacific,Retail,13060,5
60254-1,Australia,Online,10508,5
60254-1,Australia,Retail,13414,5
60256-1,USA,Online,16652,10
60256-1,USA,Retail,9826,5
60256-1,Europe,Online,9835,10
60256-1,Europe,Retail,5529,15
60256-1,Asia-Pacific,Online,16593,10
60256-1,Asia-Pacific,Retail,15803,5
60256-1,Australia,Online,19942,5
60256-1,Australia,Retail,11026,5
60268-1,USA,Online,15731,10
60268-1,USA,Retail,13744,5
60268-1,Europe,Online,7370,15
60268-1,Europe,Retail,16086,10
60268-1,Asia-Pacific,Online,18696,10
60268-1,Asia-Pacific,Retail,9209,10
60268-1,Australia,Online,10814,10
60268-1,Australia,Retail,17169,15
60272-1,USA,Online,19674,10
60272-1,USA,Retail,18133,5
60272-1,Europe,Online,12535,10
60272-1,Europe,Retail,5656,20
60272-1,Asia-Pacific,Online,18064,5
60272-1,Asia-Pacific,Retail,15386,10
60272-1,Australia,Online,6457,5
60272-1,Australia,Retail,10508,5
60273-1,USA,Online,18708,15
60273-1,USA,Retail,9689,15
60273-1,Europe,Online,15156,20
60273-1,Europe,Retail,5450,15
60273-1,Asia-Pacific,Online,11250,10
60273-1,Asia-Pacific,Retail,7819,10
60273-1,Australia,Online,7787,15
60273-1,Australia,Retail,14835,10
60274-1,USA,Online,19744,10
60274-1,USA,Retail,9830,10
60274-1,Europe,Online,19973,20
60274-1,Europe,Retail,5762,15
60274-1,Asia-Pacific,Online,16932,5
60274-1,Asia-Pacific,Retail,18967,5
60274-1,Australia,Online,12779,5
60274-1,Australia,Retail,12805,10
41679-1,USA,Online,12553,15
41679-1,USA,Retail,16900,15
41679-1,Europe,Online,19695,10
41679-1,Europe,Retail,14676,10
41679-1,Asia-Pacific,Online,15463,10
41679-1,Asia-Pacific,Retail,8034,10
41679-1,Australia,Online,6972,15
41679-1,Australia,Retail,8401,10
41687-1,USA,Online,16484,15
41687-1,USA,Retail,7581,15
41687-1,Europe,Online,17955,20
41687-1,Europe,Retail,6892,10
41687-1,Asia-Pacific,Online,10596,10
41687-1,Asia-Pacific,Retail,5911,10
41687-1,Australia,Online,11937,15
41687-1,Australia,Retail,6399,15
60131-1,USA,Online,15580,10
60131-1,USA,Retail,12174,5
60131-1,Europe,Online,8178,10
60131-1,Europe,Retail,12421,20
60131-1,Asia-Pacific,Online,14075,10
60131-1,Asia-Pacific,Retail,18771,10
60131-1,Australia,Online,11566,5
60131-1,Australia,Retail,16808,5
2159-1,USA,Online,21970,10
2159-1,USA,Retail,33689,15
2159-1,Europe,Online,45825,20
2159-1,Europe,Retail,11536,15
2159-1,Asia-Pacific,Online,44768,10
2159-1,Asia-Pacific,Retail,20956,5
2159-1,Australia,Online,20549,15
2159-1,Australia,Retail,14784,5
7687-1,USA,Online,9914,15
7687-1,USA,Retail,18088,5
7687-1,Europe,Online,16506,10
7687-1,Europe,Retail,5996,20
7687-1,Asia-Pacific,Online,17748,5
7687-1,Asia-Pacific,Retail,11008,10
7687-1,Australia,Online,9175,5
7687-1,Australia,Retail,6816,15
43112-1,USA,Online,13696,5
43112-1,USA,Retail,12205,10
43112-1,Europe,Online,6308,20
43112-1,Europe,Retail,16984,10
43112-1,Asia-Pacific,Online,17385,5
43112-1,Asia-Pacific,Retail,8059,5
43112-1,Australia,Online,11563,15
43112-1,Australia,Retail,14510,5
60289-1,USA,Online,16230,5
60289-1,USA,Retail,15417,5
60289-1,Europe,Online,8648,15
60289-1,Europe,Retail,13907,10
60289-1,Asia-Pacific,Online,19949,5
60289-1,Asia-Pacific,Retail,6886,5
60289-1,Australia,Online,18309,5
60289-1,Australia,Retail,8097,10
60299-1,USA,Online,32981,15
60299-1,USA,Retail,39354,5
60299-1,Europe,Online,35870,20
60299-1,Europe,Retail,17902,15
60299-1,Asia-Pacific,Online,24148,5
60299-1,Asia-Pacific,Retail,17560,10
60299-1,Australia,Online,40615,15
60299-1,Australia,Retail,17735,5
60303-1,USA,Online,5922,10
60303-1,USA,Retail,8598,10
60303-1,Europe,Online,13966,20
60303-1,Europe,Retail,11065,15
60303-1,Asia-Pacific,Online,9312,5
60303-1,Asia-Pacific,Retail,17512,5
60303-1,Australia,Online,13333,10
60303-1,Australia,Retail,18430,10
60305-1,USA,Online,8063,15
60305-1,USA,Retail,13771,15
60305-1,Europe,Online,18732,10
60305-1,Europe,Retail,13595,15
60305-1,Asia-Pacific,Online,18118,10
60305-1,Asia-Pacific,Retail,11413,5
60305-1,Australia,Online,19164,15
60305-1,Australia,Retail,7757,10
60327-1,USA,Online,10372,10
60327-1,USA,Retail,8535,15
60327-1,Europe,Online,5014,10
60327-1,Europe,Retail,15533,15
60327-1,Asia-Pacific,Online,11095,10
60327-1,Asia-Pacific,Retail,18358,5
60327-1,Australia,Online,7064,15
60327-1,Australia,Retail,12685,5
60343-1,USA,Online,16592,15
60343-1,USA,Retail,10628,10
60343-1,Europe,Online,5207,15
60343-1,Europe,Retail,10004,10
60343-1,Asia-Pacific,Online,8531,10
60343-1,Asia-Pacific,Retail,14542,5
60343-1,Australia,Online,13723,5
60343-1,Australia,Retail,13620,15
8293-1,USA,Online,26375,5
8293-1,USA,Retail,31485,5
8293-1,Europe,Online,44843,20
8293-1,Europe,Retail,46875,15
8293-1,Asia-Pacific,Online,35343,5
8293-1,Asia-Pacific,Retail,29921,5
8293-1,Australia,Online,32120,15
8293-1,Australia,Retail,42975,15
8494-1,USA,Online,9310,10
8494-1,USA,Retail,13862,15
8494-1,Europe,Online,5260,10
8494-1,Europe,Retail,16312,10
8494-1,Asia-Pacific,Online,19383,10
8494-1,Asia-Pacific,Retail,19284,10
8494-1,Australia,Online,18214,5
8494-1,Australia,Retail,19531,15
3843-1,USA,Online,12168,5
3843-1,USA,Retail,17809,5
3843-1,Europe,Online,11132,20
3843-1,Europe,Retail,13082,15
3843-1,Asia-Pacific,Online,15245,10
3843-1,Asia-Pacific,Retail,18432,5
3843-1,Australia,Online,19849,5
3843-1,Australia,Retail,7446,15
5972-1,USA,Online,10620,15
5972-1,USA,Retail,5965,5
5972-1,Europe,Online,6842,20
5972-1,Europe,Retail,10790,15
5972-1,Asia-Pacific,Online,19648,5
5972-1,Asia-Pacific,Retail,16848,5
5972-1,Australia,Online,9050,15
5972-1,Australia,Retail,5995,5
8993-1,USA,Online,5696,15
8993-1,USA,Retail,13584,15
8993-1,Europe,Online,19313,15
8993-1,Europe,Retail,16454,20
8993-1,Asia-Pacific,Online,6271,5
8993-1,Asia-Pacific,Retail,14946,5
8993-1,Australia,Online,5008,10
8993-1,Australia,Retail,15707,10
5868-1,USA,Online,16274,15
5868-1,USA,Retail,18010,5
5868-1,Europe,Online,13527,15
5868-1,Europe,Retail,8852,15
5868-1,Asia-Pacific,Online,9188,10
5868-1,Asia-Pacific,Retail,18466,10
5868-1,Australia,Online,14095,10
5868-1,Australia,Retail,8641,15
5983-1,USA,Online,7039,5
5983-1,USA,Retail,19815,5
5983-1,Europe,Online,19472,10
5983-1,Europe,Retail,7844,20
5983-1,Asia-Pacific,Online,11980,10
5983-1,Asia-Pacific,Retail,10409,10
5983-1,Australia,Online,12136,10
5983-1,Australia,Retail,11744,5
7158-1,USA,Online,13055,5
7158-1,USA,Retail,12015,5
7158-1,Europe,Online,5439,20
7158-1,Europe,Retail,11901,15
7158-1,Asia-Pacific,Online,9367,5
7158-1,Asia-Pacific,Retail,8961,5
7158-1,Australia,Online,19665,5
7158-1,Australia,Retail,12674,15
2263-1,USA,Online,14599,5
2263-1,USA,Retail,13340,15
2263-1,Europe,Online,19729,10
2263-1,Europe,Retail,9392,10
2263-1,Asia-Pacific,Online,18159,10
2263-1,Asia-Pacific,Retail,15656,10
2263-1,Australia,Online,13067,10
2263-1,Australia,Retail,5663,10
2519-1,USA,Online,11959,15
2519-1,USA,Retail,19955,10
2519-1,Europe,Online,12886,15
2519-1,Europe,Retail,6997,15
2519-1,Asia-Pacific,Online,7243,5
2519-1,Asia-Pacific,Retail,8965,5
2519-1,Australia,Online,15389,15
2519-1,Australia,Retail,9636,10
3860-1,USA,Online,16103,10
3860-1,USA,Retail,16932,5
3860-1,Europe,Online,16253,15
3860-1,Europe,Retail,5838,10
3860-1,Asia-Pacific,Online,19938,5
3860-1,Asia-Pacific,Retail,6888,10
3860-1,Australia,Online,17778,5
3860-1,Australia,Retail,15083,10
5766-1,USA,Online,12093,15
5766-1,USA,Retail,6548,15
5766-1,Europe,Online,12445,20
5766-1,Europe,Retail,10566,20
5766-1,Asia-Pacific,Online,11284,5
5766-1,Asia-Pacific,Retail,14142,5
5766-1,Australia,Online,12332,10
5766-1,Australia,Retail,17019,10
7052-1,USA,Online,13999,15
7052-1,USA,Retail,10087,5
7052-1,Europe,Online,19969,20
7052-1,Europe,Retail,17615,10
7052-1,Asia-Pacific,Online,18688,5
7052-1,Asia-Pacific,Retail,11001,10
7052-1,Australia,Online,9199,10
7052-1,Australia,Retail,18741,15
9443-1,USA,Online,9708,5
9443-1,USA,Retail,18881,15
9443-1,Europe,Online,7354,15
9443-1,Europe,Retail,15891,10
9443-1,Asia-Pacific,Online,15442,5
9443-1,Asia-Pacific,Retail,5216,5
9443-1,Australia,Online,17390,15
9443-1,Australia,Retail,14211,10
31010-1,USA,Online,6212,15
31010-1,USA,Retail,5999,10
31010-1,Europe,Online,17364,20
31010-1,Europe,Retail,18191,10
31010-1,Asia-Pacific,Online,10436,5
31010-1,Asia-Pacific,Retail,9963,5
31010-1,Australia,Online,11177,5
31010-1,Australia,Retail,18464,10
70004-1,USA,Online,7699,5
70004-1,USA,Retail,14163,10
70004-1,Europe,Online,19561,20
70004-1,Europe,Retail,15495,10
70004-1,Asia-Pacific,Online,17702,5
70004-1,Asia-Pacific,Retail,12284,10
70004-1,Australia,Online,13841,15
70004-1,Australia,Retail,13562,15
70115-1,USA,Online,7637,5
70115-1,USA,Retail,15628,15
70115-1,Europe,Online,6725,15
70115-1,Europe,Retail,6751,15
70115-1,Asia-Pacific,Online,8489,10
70115-1,Asia-Pacific,Retail,14959,10
70115-1,Australia,Online,16308,15
70115-1,Australia,Retail,16376,10
70503-1,USA,Online,6765,10
70503-1,USA,Retail,12464,10
70503-1,Europe,Online,19987,10
70503-1,Europe,Retail,17520,20
70503-1,Asia-Pacific,Online,13437,10
70503-1,Asia-Pacific,Retail,17828,5
70503-1,Australia,Online,5929,5
70503-1,Australia,Retail,5846,15
70702-1,USA,Online,7088,15
70702-1,USA,Retail,17524,10
70702-1,Europe,Online,7728,15
70702-1,Europe,Retail,14947,20
70702-1,Asia-Pacific,Online,13795,10
